customer_id,gender,age_group,membership_type,preferred_sport,city
10566,Female,18-25,Premium,Padel,Kalyan
10567,Female,26-35,Basic,Badminton,Mumbai
10568,Female,26-35,Basic,Tennis,Navi Mumbai
10569,Male,18-25,Basic,Padel,Thane
10570,Male,18-25,Premium,Squash,Navi Mumbai
10571,Female,26-35,Premium,Squash,Mumbai
10572,Female,46+,Basic,Tennis,Powai
10573,Male,46+,Basic,Pickleball,Thane
10574,Female,26-35,Premium,Padel,Powai
10575,Male,26-35,Basic,Tennis,Dombivli
10576,Female,18-25,Basic,Padel,Navi Mumbai
10577,Female,18-25,Basic,Squash,Powai
10578,Female,18-25,Basic,Table Tennis,Mulund
10579,Female,46+,Elite,Table Tennis,Thane
10580,Male,18-25,Premium,Table Tennis,Mulund
10581,Male,46+,Premium,Squash,Powai
10582,Male,18-25,Basic,Tennis,Powai
10583,Female,26-35,Basic,Pickleball,Navi Mumbai
10584,Female,36-45,Basic,Badminton,Thane
10585,Female,36-45,Premium,Table Tennis,Thane
10586,Female,18-25,Basic,Table Tennis,Kalyan
10587,Female,36-45,Premium,Badminton,Dombivli
10588,Female,46+,Elite,Pickleball,Kalyan
10589,Male,36-45,Basic,Table Tennis,Kalyan
10590,Male,36-45,Premium,Tennis,Powai
10591,Male,18-25,Basic,Tennis,Powai
10592,Male,46+,Basic,Padel,Mumbai
10593,Female,26-35,Premium,Tennis,Mumbai
10594,Male,26-35,Basic,Squash,Powai
10595,Male,36-45,Basic,Squash,Thane
10596,Female,36-45,Premium,Padel,Thane
10597,Male,26-35,Basic,Pickleball,Mumbai
10598,Male,26-35,Premium,Squash,Navi Mumbai
10599,Male,36-45,Basic,Badminton,Kalyan
10600,Female,36-45,Basic,Padel,Powai
10601,Female,26-35,Elite,Pickleball,Navi Mumbai
10602,Female,26-35,Premium,Padel,Thane
10603,Male,36-45,Basic,Badminton,Powai
10604,Female,26-35,Premium,Squash,Mumbai
10605,Male,46+,Basic,Squash,Mulund
10606,Female,46+,Basic,Badminton,Navi Mumbai
10607,Male,26-35,Basic,Badminton,Mulund
10608,Female,26-35,Basic,Table Tennis,Navi Mumbai
10609,Male,18-25,Basic,Padel,Powai
10610,Male,18-25,Premium,Badminton,Navi Mumbai
10611,Female,18-25,Basic,Badminton,Mulund
10612,Male,46+,Basic,Table Tennis,Mumbai
10613,Male,36-45,Elite,Pickleball,Mulund
10614,Female,46+,Basic,Padel,Powai
10615,Female,46+,Basic,Squash,Navi Mumbai
10616,Female,18-25,Basic,Tennis,Mulund
10617,Male,46+,Premium,Tennis,Mulund
10618,Female,46+,Elite,Badminton,Powai
10619,Male,46+,Premium,Badminton,Dombivli
10620,Male,36-45,Basic,Table Tennis,Dombivli
10621,Female,26-35,Basic,Badminton,Mulund
10622,Female,26-35,Basic,Squash,Mumbai
10623,Male,18-25,Basic,Table Tennis,Dombivli
10624,Male,18-25,Premium,Badminton,Powai
10625,Male,26-35,Basic,Padel,Kalyan
10626,Female,18-25,Premium,Padel,Mulund
10627,Female,36-45,Premium,Badminton,Mumbai
10628,Male,26-35,Premium,Pickleball,Powai
10629,Male,46+,Basic,Padel,Mumbai
10630,Male,26-35,Premium,Squash,Navi Mumbai
10631,Male,18-25,Basic,Padel,Mumbai
10632,Male,18-25,Premium,Badminton,Navi Mumbai
10633,Male,36-45,Basic,Badminton,Mulund
10634,Female,36-45,Premium,Tennis,Kalyan
10635,Male,26-35,Basic,Pickleball,Kalyan
10636,Male,26-35,Basic,Padel,Thane
10637,Female,46+,Basic,Badminton,Dombivli
10638,Male,36-45,Basic,Squash,Powai
10639,Male,36-45,Premium,Table Tennis,Navi Mumbai
10640,Male,46+,Basic,Badminton,Navi Mumbai
10641,Male,46+,Premium,Padel,Powai
10642,Male,36-45,Premium,Squash,Dombivli
10643,Male,46+,Basic,Tennis,Powai
10644,Male,18-25,Basic,Pickleball,Powai
10645,Male,46+,Basic,Pickleball,Thane
10646,Female,36-45,Basic,Tennis,Dombivli
10647,Male,26-35,Basic,Padel,Powai
10648,Male,46+,Basic,Squash,Kalyan
10649,Female,36-45,Basic,Pickleball,Powai
10650,Female,36-45,Basic,Pickleball,Powai
10651,Female,46+,Basic,Padel,Thane
10652,Female,18-25,Basic,Pickleball,Mulund
10653,Female,46+,Premium,Tennis,Kalyan
10654,Male,46+,Basic,Table Tennis,Mumbai
10655,Male,36-45,Basic,Badminton,Navi Mumbai
10656,Male,18-25,Basic,Pickleball,Mulund
10657,Female,36-45,Basic,Tennis,Powai
10658,Female,36-45,Basic,Tennis,Mumbai
10659,Male,26-35,Basic,Padel,Kalyan
10660,Female,36-45,Elite,Badminton,Powai
10661,Female,18-25,Basic,Tennis,Kalyan
10662,Male,26-35,Basic,Table Tennis,Mumbai
10663,Female,36-45,Basic,Pickleball,Mumbai
10664,Male,26-35,Basic,Badminton,Mulund
10665,Female,36-45,Basic,Pickleball,Powai
10666,Male,36-45,Basic,Tennis,Thane
10667,Male,26-35,Premium,Table Tennis,Powai
10668,Female,36-45,Premium,Pickleball,Thane
10669,Male,26-35,Basic,Pickleball,Navi Mumbai
10670,Male,18-25,Basic,Squash,Mumbai
10671,Female,26-35,Basic,Pickleball,Mumbai
10672,Male,26-35,Basic,Pickleball,Mulund
10673,Male,26-35,Basic,Squash,Dombivli
10674,Male,36-45,Basic,Padel,Kalyan
10675,Male,46+,Premium,Padel,Mumbai
10676,Male,36-45,Basic,Table Tennis,Mumbai
10677,Male,36-45,Basic,Table Tennis,Mulund
10678,Male,26-35,Basic,Squash,Thane
10679,Male,36-45,Premium,Pickleball,Navi Mumbai
10680,Male,46+,Basic,Tennis,Mumbai
10681,Female,26-35,Basic,Pickleball,Navi Mumbai
10682,Female,46+,Basic,Padel,Mulund
10683,Male,36-45,Elite,Pickleball,Thane
10684,Male,36-45,Premium,Badminton,Dombivli
10685,Male,18-25,Basic,Tennis,Mumbai
10686,Male,46+,Basic,Padel,Dombivli
10687,Female,36-45,Basic,Squash,Mulund
10688,Female,46+,Basic,Tennis,Mumbai
10689,Female,46+,Basic,Badminton,Dombivli
10690,Male,26-35,Basic,Table Tennis,Mulund
10691,Male,46+,Basic,Table Tennis,Thane
10692,Female,18-25,Basic,Table Tennis,Kalyan
10693,Male,18-25,Basic,Badminton,Thane
10694,Male,26-35,Basic,Squash,Navi Mumbai
10695,Male,18-25,Basic,Squash,Powai
10696,Female,36-45,Basic,Tennis,Powai
10697,Male,46+,Basic,Tennis,Powai
10698,Male,18-25,Premium,Table Tennis,Dombivli
10699,Female,46+,Premium,Badminton,Navi Mumbai
10700,Female,36-45,Premium,Badminton,Powai
10701,Male,36-45,Basic,Pickleball,Mulund
10702,Male,18-25,Basic,Pickleball,Navi Mumbai
10703,Female,18-25,Basic,Padel,Thane
10704,Male,36-45,Premium,Pickleball,Dombivli
10705,Female,36-45,Premium,Pickleball,Dombivli
10706,Male,36-45,Basic,Tennis,Mumbai
10707,Female,18-25,Basic,Tennis,Mulund
10708,Female,36-45,Basic,Padel,Navi Mumbai
10709,Male,36-45,Premium,Padel,Dombivli
10710,Male,36-45,Basic,Table Tennis,Dombivli
10711,Female,36-45,Basic,Badminton,Powai
10712,Male,36-45,Basic,Tennis,Mumbai
10713,Male,46+,Basic,Padel,Kalyan
10714,Male,26-35,Premium,Padel,Powai
10715,Male,36-45,Elite,Padel,Mumbai
10716,Female,36-45,Basic,Padel,Powai
10717,Female,46+,Basic,Pickleball,Navi Mumbai
10718,Male,26-35,Basic,Badminton,Kalyan
10719,Male,36-45,Basic,Badminton,Mumbai
10720,Female,46+,Premium,Squash,Mumbai
10721,Male,46+,Basic,Tennis,Mumbai
10722,Male,46+,Premium,Padel,Kalyan
10723,Female,46+,Basic,Table Tennis,Mulund
10724,Male,26-35,Basic,Pickleball,Thane
10725,Male,18-25,Premium,Tennis,Mumbai
10726,Male,46+,Basic,Squash,Dombivli
10727,Female,26-35,Premium,Table Tennis,Dombivli
10728,Female,26-35,Basic,Padel,Dombivli
10729,Male,18-25,Basic,Pickleball,Mulund
10730,Male,36-45,Premium,Badminton,Powai
10731,Male,36-45,Basic,Padel,Powai
10732,Female,46+,Basic,Pickleball,Mumbai
10733,Female,18-25,Basic,Pickleball,Mumbai
10734,Female,18-25,Basic,Tennis,Thane
10735,Female,26-35,Premium,Badminton,Thane
10736,Female,26-35,Basic,Table Tennis,Kalyan
10737,Male,18-25,Basic,Squash,Kalyan
10738,Female,26-35,Premium,Squash,Kalyan
10739,Male,36-45,Basic,Badminton,Kalyan
10740,Male,26-35,Basic,Badminton,Powai
10741,Male,46+,Basic,Padel,Navi Mumbai
10742,Female,46+,Basic,Pickleball,Powai
10743,Male,36-45,Premium,Squash,Kalyan
10744,Female,36-45,Basic,Tennis,Dombivli
10745,Male,36-45,Basic,Tennis,Navi Mumbai
10746,Female,46+,Basic,Badminton,Dombivli
10747,Male,46+,Basic,Pickleball,Mumbai
10748,Female,36-45,Basic,Padel,Navi Mumbai
10749,Male,46+,Basic,Pickleball,Mumbai
10750,Male,36-45,Basic,Badminton,Thane
10751,Female,36-45,Basic,Tennis,Kalyan
10752,Male,18-25,Basic,Squash,Powai
10753,Male,26-35,Premium,Tennis,Kalyan
10754,Male,46+,Basic,Pickleball,Navi Mumbai
10755,Male,46+,Basic,Squash,Mumbai
10756,Female,46+,Basic,Badminton,Kalyan
10757,Male,18-25,Basic,Squash,Thane
10758,Female,26-35,Basic,Table Tennis,Dombivli
10759,Female,18-25,Basic,Tennis,Dombivli
10760,Female,46+,Basic,Squash,Dombivli
10761,Female,18-25,Basic,Table Tennis,Mumbai
10762,Female,26-35,Basic,Pickleball,Thane
10763,Female,36-45,Basic,Table Tennis,Mulund
10764,Female,18-25,Basic,Padel,Kalyan
10765,Male,18-25,Elite,Pickleball,Kalyan
10766,Female,46+,Premium,Tennis,Kalyan
10767,Male,46+,Basic,Squash,Powai
10768,Male,36-45,Basic,Table Tennis,Powai
10769,Male,26-35,Basic,Badminton,Navi Mumbai
10770,Male,46+,Basic,Table Tennis,Dombivli
10771,Female,36-45,Premium,Badminton,Navi Mumbai
10772,Male,36-45,Premium,Squash,Mumbai
10773,Male,18-25,Basic,Padel,Kalyan
10774,Female,26-35,Basic,Badminton,Kalyan
10775,Female,18-25,Elite,Padel,Mumbai
10776,Male,46+,Basic,Tennis,Navi Mumbai
10777,Male,36-45,Basic,Squash,Kalyan
10778,Male,46+,Basic,Padel,Powai
10779,Female,36-45,Basic,Tennis,Dombivli
10780,Female,18-25,Premium,Tennis,Dombivli
10781,Male,36-45,Basic,Squash,Mumbai
10782,Male,46+,Premium,Padel,Kalyan
10783,Male,36-45,Basic,Tennis,Thane
10784,Female,18-25,Basic,Squash,Mulund
10785,Male,18-25,Basic,Table Tennis,Kalyan
10786,Male,18-25,Elite,Badminton,Navi Mumbai
10787,Male,18-25,Basic,Pickleball,Mulund
10788,Female,46+,Basic,Badminton,Navi Mumbai
10789,Female,46+,Premium,Padel,Mulund
10790,Male,26-35,Premium,Padel,Dombivli
10791,Female,26-35,Premium,Padel,Navi Mumbai
10792,Male,46+,Basic,Squash,Kalyan
10793,Male,18-25,Basic,Pickleball,Thane
10794,Male,46+,Basic,Tennis,Mulund
10795,Male,36-45,Basic,Squash,Powai
10796,Male,18-25,Premium,Squash,Thane
10797,Male,36-45,Basic,Padel,Thane
10798,Male,36-45,Elite,Badminton,Dombivli
10799,Male,46+,Basic,Padel,Powai
10800,Male,36-45,Basic,Padel,Mumbai
10801,Male,26-35,Basic,Squash,Mulund
10802,Male,18-25,Basic,Pickleball,Navi Mumbai
10803,Male,18-25,Premium,Tennis,Powai
10804,Female,26-35,Basic,Tennis,Navi Mumbai
10805,Male,46+,Premium,Squash,Kalyan
10806,Female,18-25,Premium,Badminton,Kalyan
10807,Female,36-45,Basic,Squash,Kalyan
10808,Male,18-25,Basic,Squash,Powai
10809,Male,36-45,Basic,Badminton,Thane
10810,Female,46+,Premium,Padel,Mulund
10811,Male,18-25,Basic,Tennis,Mulund
10812,Male,26-35,Elite,Tennis,Dombivli
10813,Female,26-35,Premium,Badminton,Dombivli
10814,Female,46+,Premium,Tennis,Powai
10815,Male,46+,Basic,Tennis,Powai
10816,Female,26-35,Basic,Badminton,Mulund
10817,Male,46+,Basic,Pickleball,Powai
10818,Male,18-25,Premium,Badminton,Mumbai
10819,Female,36-45,Premium,Pickleball,Navi Mumbai
10820,Female,46+,Premium,Tennis,Dombivli
10821,Female,36-45,Basic,Padel,Powai
10822,Male,26-35,Basic,Table Tennis,Dombivli
10823,Male,18-25,Premium,Pickleball,Kalyan
10824,Female,18-25,Basic,Tennis,Kalyan
10825,Male,26-35,Basic,Table Tennis,Powai
10826,Male,36-45,Basic,Padel,Mulund
10827,Female,36-45,Basic,Tennis,Navi Mumbai
10828,Male,46+,Basic,Pickleball,Kalyan
10829,Male,26-35,Basic,Padel,Kalyan
10830,Female,36-45,Basic,Pickleball,Thane
10831,Male,46+,Premium,Table Tennis,Powai
10832,Male,18-25,Basic,Pickleball,Mulund
10833,Female,46+,Basic,Tennis,Dombivli
10834,Male,46+,Elite,Squash,Navi Mumbai
10835,Female,36-45,Basic,Squash,Powai
10836,Male,36-45,Basic,Padel,Mumbai
10837,Male,26-35,Basic,Table Tennis,Thane
10838,Male,26-35,Basic,Table Tennis,Thane
10839,Female,36-45,Basic,Padel,Powai
10840,Male,36-45,Basic,Table Tennis,Powai
10841,Male,46+,Basic,Badminton,Thane
10842,Male,26-35,Basic,Table Tennis,Mulund
10843,Male,18-25,Basic,Table Tennis,Powai
10844,Male,26-35,Basic,Badminton,Thane
10845,Female,26-35,Basic,Table Tennis,Powai
10846,Male,26-35,Basic,Table Tennis,Mumbai
10847,Male,18-25,Basic,Padel,Mulund
10848,Male,26-35,Premium,Badminton,Kalyan
10849,Male,18-25,Basic,Padel,Kalyan
10850,Male,18-25,Basic,Badminton,Thane
10851,Male,46+,Basic,Badminton,Navi Mumbai
10852,Male,26-35,Premium,Padel,Mulund
10853,Male,18-25,Premium,Table Tennis,Dombivli
10854,Male,36-45,Basic,Squash,Mumbai
10855,Female,36-45,Basic,Pickleball,Mulund
10856,Female,18-25,Elite,Squash,Kalyan
10857,Female,36-45,Basic,Tennis,Navi Mumbai
10858,Male,26-35,Basic,Pickleball,Kalyan
10859,Male,36-45,Basic,Pickleball,Powai
10860,Male,36-45,Premium,Padel,Kalyan
10861,Male,46+,Premium,Padel,Dombivli
10862,Male,46+,Premium,Tennis,Kalyan
10863,Male,46+,Basic,Badminton,Powai
10864,Male,26-35,Basic,Badminton,Navi Mumbai
10865,Female,36-45,Basic,Squash,Navi Mumbai
10866,Male,36-45,Basic,Pickleball,Mumbai
10867,Female,36-45,Basic,Squash,Mumbai
10868,Male,26-35,Premium,Squash,Kalyan
10869,Female,18-25,Basic,Pickleball,Kalyan
10870,Male,36-45,Basic,Squash,Powai
10871,Male,26-35,Basic,Table Tennis,Mulund
10872,Female,36-45,Premium,Pickleball,Thane
10873,Female,26-35,Basic,Squash,Mumbai
10874,Male,18-25,Basic,Badminton,Mulund
10875,Female,36-45,Premium,Tennis,Powai
10876,Male,26-35,Basic,Tennis,Mumbai
10877,Female,18-25,Basic,Pickleball,Powai
10878,Male,46+,Basic,Pickleball,Mumbai
10879,Male,18-25,Premium,Padel,Dombivli
10880,Male,26-35,Elite,Squash,Navi Mumbai
10881,Female,18-25,Basic,Table Tennis,Mumbai
10882,Female,36-45,Elite,Squash,Dombivli
10883,Male,46+,Basic,Padel,Dombivli
10884,Male,18-25,Basic,Padel,Navi Mumbai
10885,Female,36-45,Basic,Pickleball,Dombivli
10886,Female,46+,Elite,Tennis,Navi Mumbai
10887,Male,36-45,Basic,Padel,Navi Mumbai
10888,Female,46+,Basic,Badminton,Mumbai
10889,Female,46+,Premium,Squash,Kalyan
10890,Male,18-25,Premium,Padel,Mumbai
10891,Male,36-45,Basic,Squash,Kalyan
10892,Male,46+,Basic,Padel,Thane
10893,Male,26-35,Premium,Padel,Dombivli
10894,Male,26-35,Basic,Squash,Kalyan
10895,Male,18-25,Basic,Tennis,Thane
10896,Male,46+,Basic,Badminton,Powai
10897,Female,36-45,Basic,Tennis,Mumbai
10898,Male,46+,Basic,Table Tennis,Powai
10899,Female,36-45,Basic,Badminton,Navi Mumbai
10900,Female,26-35,Basic,Table Tennis,Powai
10901,Male,46+,Basic,Squash,Dombivli
10902,Female,46+,Premium,Padel,Thane
10903,Male,18-25,Basic,Padel,Dombivli
10904,Male,26-35,Basic,Padel,Kalyan
10905,Male,46+,Premium,Badminton,Thane
10906,Male,26-35,Basic,Tennis,Mumbai
10907,Female,46+,Basic,Padel,Powai
10908,Male,46+,Basic,Table Tennis,Mumbai
10909,Male,36-45,Basic,Badminton,Mumbai
10910,Female,26-35,Basic,Table Tennis,Mulund
10911,Female,18-25,Basic,Badminton,Mumbai
10912,Male,36-45,Premium,Table Tennis,Mulund
10913,Male,18-25,Basic,Pickleball,Mulund
10914,Male,26-35,Basic,Badminton,Powai
10915,Male,46+,Premium,Tennis,Dombivli
10916,Male,46+,Basic,Badminton,Mumbai
10917,Male,46+,Premium,Tennis,Mumbai
10918,Female,46+,Basic,Badminton,Mumbai
10919,Male,36-45,Basic,Pickleball,Thane
10920,Male,46+,Premium,Squash,Kalyan
10921,Male,36-45,Basic,Pickleball,Navi Mumbai
10922,Male,36-45,Basic,Table Tennis,Dombivli
10923,Female,46+,Premium,Table Tennis,Kalyan
10924,Female,18-25,Basic,Table Tennis,Navi Mumbai
10925,Male,46+,Premium,Table Tennis,Mumbai
10926,Male,18-25,Basic,Badminton,Dombivli
10927,Male,46+,Basic,Padel,Thane
10928,Male,18-25,Basic,Tennis,Powai
10929,Female,18-25,Basic,Table Tennis,Navi Mumbai
10930,Male,26-35,Premium,Tennis,Powai
10931,Male,46+,Basic,Tennis,Kalyan
10932,Female,18-25,Basic,Squash,Powai
10933,Male,26-35,Basic,Padel,Powai
10934,Female,26-35,Basic,Padel,Mulund
10935,Male,18-25,Basic,Table Tennis,Navi Mumbai
10936,Male,26-35,Premium,Pickleball,Thane
10937,Male,36-45,Basic,Table Tennis,Kalyan
10938,Male,36-45,Basic,Table Tennis,Mulund
10939,Female,36-45,Premium,Tennis,Mumbai
10940,Male,26-35,Basic,Table Tennis,Kalyan
10941,Male,36-45,Basic,Tennis,Mulund
10942,Female,46+,Basic,Pickleball,Powai
10943,Male,26-35,Premium,Padel,Dombivli
10944,Female,36-45,Basic,Padel,Powai
10945,Female,18-25,Basic,Badminton,Navi Mumbai
10946,Male,18-25,Premium,Padel,Mumbai
10947,Female,36-45,Basic,Padel,Powai
10948,Male,36-45,Elite,Pickleball,Mulund
10949,Male,26-35,Basic,Squash,Dombivli
10950,Female,36-45,Basic,Tennis,Powai
10951,Female,18-25,Premium,Badminton,Navi Mumbai
10952,Female,18-25,Basic,Pickleball,Kalyan
10953,Female,18-25,Basic,Tennis,Navi Mumbai
10954,Female,46+,Basic,Badminton,Mumbai
10955,Male,18-25,Basic,Squash,Powai
10956,Female,26-35,Basic,Tennis,Dombivli
10957,Male,26-35,Premium,Pickleball,Dombivli
10958,Male,18-25,Basic,Padel,Thane
10959,Male,46+,Basic,Padel,Mumbai
10960,Male,36-45,Basic,Squash,Mulund
10961,Female,26-35,Premium,Badminton,Mumbai
10962,Male,36-45,Elite,Tennis,Kalyan
10963,Female,36-45,Basic,Tennis,Navi Mumbai
10964,Female,18-25,Premium,Tennis,Powai
10965,Female,36-45,Basic,Pickleball,Thane
10966,Female,26-35,Premium,Pickleball,Kalyan
10967,Female,18-25,Basic,Padel,Navi Mumbai
10968,Female,46+,Basic,Tennis,Mulund
10969,Male,18-25,Premium,Squash,Kalyan
10970,Male,36-45,Basic,Badminton,Navi Mumbai
10971,Male,18-25,Basic,Padel,Mulund
10972,Female,26-35,Basic,Table Tennis,Mulund
10973,Male,46+,Basic,Tennis,Thane
10974,Male,36-45,Basic,Table Tennis,Dombivli
10975,Male,46+,Premium,Pickleball,Mulund
10976,Male,18-25,Premium,Tennis,Mumbai
10977,Male,36-45,Premium,Squash,Navi Mumbai
10978,Male,36-45,Basic,Padel,Dombivli
10979,Female,36-45,Premium,Tennis,Powai
10980,Male,36-45,Basic,Table Tennis,Kalyan
10981,Male,18-25,Basic,Padel,Navi Mumbai
10982,Female,26-35,Basic,Badminton,Navi Mumbai
10983,Male,26-35,Premium,Squash,Mulund
10984,Female,36-45,Premium,Tennis,Thane
10985,Male,26-35,Premium,Padel,Thane
10986,Male,18-25,Basic,Badminton,Mumbai
10987,Female,26-35,Basic,Table Tennis,Navi Mumbai
10988,Male,18-25,Basic,Squash,Mulund
10989,Male,26-35,Basic,Pickleball,Mulund
10990,Male,18-25,Basic,Squash,Kalyan
10991,Female,46+,Basic,Padel,Navi Mumbai
10992,Female,36-45,Elite,Table Tennis,Mumbai
10993,Male,46+,Premium,Badminton,Powai
10994,Male,18-25,Premium,Squash,Dombivli
10995,Male,18-25,Basic,Padel,Navi Mumbai
10996,Female,26-35,Basic,Padel,Mulund
10997,Male,46+,Basic,Tennis,Thane
10998,Female,36-45,Basic,Pickleball,Kalyan
10999,Female,26-35,Premium,Squash,Dombivli
11000,Female,36-45,Premium,Padel,Kalyan
11001,Male,18-25,Basic,Badminton,Kalyan
11002,Male,46+,Basic,Tennis,Mumbai
11003,Male,36-45,Basic,Pickleball,Mulund
11004,Male,18-25,Basic,Squash,Thane
11005,Female,18-25,Basic,Tennis,Powai
11006,Female,26-35,Basic,Pickleball,Dombivli
11007,Female,36-45,Basic,Squash,Thane
11008,Male,46+,Basic,Squash,Mulund
11009,Male,36-45,Basic,Badminton,Dombivli
11010,Male,26-35,Elite,Pickleball,Kalyan
11011,Female,26-35,Basic,Pickleball,Dombivli
11012,Male,36-45,Premium,Badminton,Mumbai
11013,Female,46+,Elite,Badminton,Mulund
11014,Female,46+,Basic,Tennis,Mulund
11015,Male,26-35,Basic,Squash,Navi Mumbai
11016,Male,46+,Premium,Squash,Thane
11017,Female,46+,Basic,Padel,Mulund
11018,Female,26-35,Premium,Table Tennis,Navi Mumbai
11019,Male,18-25,Basic,Badminton,Mumbai
11020,Male,36-45,Basic,Table Tennis,Mulund
11021,Male,18-25,Basic,Tennis,Kalyan
11022,Male,36-45,Basic,Padel,Kalyan
11023,Male,26-35,Premium,Pickleball,Thane
11024,Male,36-45,Basic,Squash,Mumbai
11025,Male,26-35,Premium,Padel,Navi Mumbai
11026,Male,18-25,Basic,Padel,Mumbai
11027,Female,36-45,Basic,Table Tennis,Mulund
11028,Female,36-45,Premium,Badminton,Mulund
11029,Male,36-45,Premium,Tennis,Mulund
11030,Female,46+,Basic,Squash,Kalyan
11031,Male,36-45,Premium,Padel,Navi Mumbai
11032,Female,18-25,Premium,Badminton,Mulund
11033,Male,18-25,Elite,Tennis,Dombivli
11034,Male,36-45,Premium,Badminton,Powai
11035,Female,18-25,Premium,Squash,Kalyan
11036,Female,18-25,Basic,Padel,Thane
11037,Female,36-45,Premium,Tennis,Navi Mumbai
11038,Female,18-25,Basic,Padel,Dombivli
11039,Male,18-25,Basic,Badminton,Thane
11040,Male,18-25,Basic,Squash,Powai
11041,Female,26-35,Premium,Padel,Dombivli
11042,Male,36-45,Elite,Padel,Powai
11043,Female,26-35,Basic,Table Tennis,Powai
11044,Female,46+,Basic,Table Tennis,Navi Mumbai
11045,Male,26-35,Basic,Pickleball,Thane
11046,Female,46+,Premium,Padel,Powai
11047,Male,36-45,Basic,Padel,Dombivli
11048,Female,46+,Elite,Pickleball,Mulund
11049,Female,46+,Basic,Squash,Powai
11050,Female,18-25,Basic,Table Tennis,Dombivli
11051,Male,46+,Basic,Pickleball,Powai
11052,Male,36-45,Basic,Pickleball,Thane
11053,Male,26-35,Basic,Squash,Powai
11054,Female,46+,Premium,Squash,Mumbai
11055,Male,18-25,Premium,Pickleball,Mumbai
11056,Female,26-35,Basic,Pickleball,Kalyan
11057,Female,18-25,Basic,Pickleball,Powai
11058,Female,46+,Basic,Table Tennis,Kalyan
11059,Female,26-35,Basic,Table Tennis,Mumbai
11060,Female,26-35,Basic,Squash,Mulund
11061,Male,26-35,Basic,Tennis,Dombivli
11062,Male,18-25,Basic,Padel,Navi Mumbai
11063,Male,26-35,Basic,Squash,Mumbai
11064,Male,26-35,Basic,Squash,Mumbai
11065,Male,18-25,Basic,Padel,Thane
11066,Male,26-35,Basic,Squash,Kalyan
11067,Female,18-25,Premium,Squash,Mumbai
11068,Male,18-25,Basic,Tennis,Dombivli
11069,Female,46+,Basic,Pickleball,Navi Mumbai
11070,Male,18-25,Basic,Badminton,Powai
11071,Male,18-25,Basic,Table Tennis,Kalyan
11072,Male,46+,Basic,Table Tennis,Mulund
11073,Female,18-25,Basic,Table Tennis,Kalyan
11074,Male,18-25,Basic,Padel,Thane
11075,Male,26-35,Elite,Pickleball,Kalyan
11076,Male,36-45,Basic,Squash,Kalyan
11077,Male,46+,Premium,Tennis,Powai
11078,Male,26-35,Basic,Table Tennis,Mumbai
11079,Female,26-35,Basic,Table Tennis,Mulund
11080,Female,18-25,Basic,Badminton,Navi Mumbai
11081,Male,36-45,Basic,Pickleball,Navi Mumbai
11082,Female,36-45,Premium,Pickleball,Dombivli
11083,Male,26-35,Premium,Padel,Mumbai
11084,Male,36-45,Basic,Pickleball,Mulund
11085,Female,18-25,Basic,Table Tennis,Dombivli
